surat_nomor,ayat_nomor,audio_01_juhany,audio_02_qasim,audio_03_sudais,audio_04_dossari,audio_05_afasy,audio_06_yasser
64,11,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064011.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064011.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064011.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064011.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064011.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064011.mp3
64,12,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064012.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064012.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064012.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064012.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064012.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064012.mp3
64,13,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064013.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064013.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064013.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064013.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064013.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064013.mp3
64,14,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064014.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064014.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064014.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064014.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064014.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064014.mp3
64,15,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064015.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064015.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064015.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064015.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064015.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064015.mp3
64,16,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064016.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064016.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064016.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064016.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064016.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064016.mp3
64,17,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064017.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064017.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064017.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064017.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064017.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064017.mp3
64,18,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/064018.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/064018.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/064018.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/064018.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/064018.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/064018.mp3
65,1,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065001.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065001.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065001.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065001.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065001.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065001.mp3
65,2,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065002.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065002.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065002.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065002.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065002.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065002.mp3
65,3,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065003.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065003.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065003.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065003.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065003.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065003.mp3
65,4,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065004.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065004.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065004.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065004.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065004.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065004.mp3
65,5,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065005.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065005.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065005.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065005.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065005.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065005.mp3
65,6,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065006.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065006.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065006.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065006.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065006.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065006.mp3
65,7,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065007.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065007.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065007.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065007.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065007.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065007.mp3
65,8,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065008.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065008.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065008.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065008.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065008.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065008.mp3
65,9,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065009.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065009.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065009.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065009.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065009.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065009.mp3
65,10,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065010.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065010.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065010.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065010.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065010.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065010.mp3
65,11,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065011.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065011.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065011.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065011.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065011.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065011.mp3
65,12,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/065012.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/065012.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/065012.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/065012.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/065012.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/065012.mp3
66,1,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066001.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066001.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066001.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066001.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066001.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066001.mp3
66,2,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066002.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066002.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066002.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066002.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066002.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066002.mp3
66,3,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066003.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066003.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066003.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066003.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066003.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066003.mp3
66,4,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066004.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066004.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066004.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066004.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066004.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066004.mp3
66,5,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066005.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066005.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066005.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066005.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066005.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066005.mp3
66,6,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066006.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066006.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066006.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066006.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066006.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066006.mp3
66,7,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066007.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066007.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066007.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066007.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066007.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066007.mp3
66,8,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066008.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066008.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066008.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066008.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066008.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066008.mp3
66,9,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066009.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066009.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066009.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066009.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066009.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066009.mp3
66,10,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066010.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066010.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066010.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066010.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066010.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066010.mp3
66,11,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066011.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066011.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066011.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066011.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066011.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066011.mp3
66,12,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/066012.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/066012.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/066012.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/066012.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/066012.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/066012.mp3
67,1,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067001.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067001.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067001.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067001.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067001.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067001.mp3
67,2,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067002.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067002.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067002.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067002.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067002.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067002.mp3
67,3,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067003.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067003.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067003.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067003.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067003.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067003.mp3
67,4,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067004.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067004.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067004.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067004.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067004.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067004.mp3
67,5,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067005.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067005.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067005.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067005.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067005.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067005.mp3
67,6,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067006.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067006.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067006.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067006.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067006.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067006.mp3
67,7,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067007.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067007.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067007.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067007.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067007.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067007.mp3
67,8,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067008.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067008.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067008.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067008.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067008.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067008.mp3
67,9,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067009.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067009.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067009.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067009.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067009.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067009.mp3
67,10,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067010.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067010.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067010.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067010.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067010.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067010.mp3
67,11,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067011.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067011.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067011.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067011.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067011.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067011.mp3
67,12,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067012.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067012.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067012.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067012.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067012.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067012.mp3
67,13,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067013.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067013.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067013.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067013.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067013.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067013.mp3
67,14,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067014.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067014.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067014.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067014.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067014.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067014.mp3
67,15,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067015.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067015.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067015.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067015.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067015.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067015.mp3
67,16,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067016.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067016.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067016.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067016.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067016.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067016.mp3
67,17,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067017.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067017.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067017.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067017.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067017.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067017.mp3
67,18,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067018.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067018.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067018.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067018.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067018.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067018.mp3
67,19,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067019.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067019.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067019.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067019.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067019.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067019.mp3
67,20,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067020.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067020.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067020.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067020.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067020.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067020.mp3
67,21,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067021.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067021.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067021.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067021.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067021.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067021.mp3
67,22,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067022.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067022.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067022.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067022.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067022.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067022.mp3
67,23,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067023.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067023.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067023.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067023.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067023.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067023.mp3
67,24,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067024.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067024.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067024.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067024.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067024.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067024.mp3
67,25,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/067025.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/067025.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/067025.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/067025.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/067025.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/067025.mp3
